symbol,date,revenue,operating_profit,opm_percent,net_profit,eps
SHALPAINTS,2025-09-30,134.0,-6.0,-5.0,,-1.69
SHALPAINTS,2025-12-31,131.0,-11.0,-8.0,,-3.18
SHANTI,2022-12-31,8.32,-4.25,-51.08,,-4.6
SHANTI,2023-03-31,5.07,-11.33,-223.47,,-6.17
SHANTI,2023-06-30,7.25,-0.4,-5.52,,-0.38
SHANTI,2023-09-30,0.0,-0.45,,,-0.53
SHANTI,2023-12-31,2.13,-1.04,-48.83,,-0.39
SHANTI,2024-03-31,1.28,-0.56,-43.75,,-0.08
SHANTI,2024-06-30,2.49,-0.83,-33.33,,-0.44
SHANTI,2024-09-30,2.04,-1.16,-56.86,,-0.36
SHANTI,2024-12-31,17.84,-2.86,-16.03,,-2.15
SHANTI,2025-03-31,1.47,0.19,12.93,,0.25
SHANTI,2025-06-30,3.51,0.28,7.98,,0.15
SHANTI,2025-09-30,2.64,-2.19,-82.95,,-0.11
SHANTI,2025-12-31,1.03,-2.23,-216.5,,1.46
SHARDAMOTR,2022-12-31,686.0,64.0,9.0,,7.79
SHARDAMOTR,2023-03-31,688.0,81.0,12.0,,10.43
SHARDAMOTR,2023-06-30,654.0,68.0,10.0,,9.28
SHARDAMOTR,2023-09-30,763.0,99.0,13.0,,13.46
SHARDAMOTR,2023-12-31,689.0,94.0,14.0,,12.77
SHARDAMOTR,2024-03-31,703.0,99.0,14.0,,14.84
SHARDAMOTR,2024-06-30,685.0,96.0,14.0,,13.39
SHARDAMOTR,2024-09-30,711.0,105.0,15.0,,13.71
SHARDAMOTR,2024-12-31,690.0,95.0,14.0,,13.14
SHARDAMOTR,2025-03-31,750.0,101.0,13.0,,14.62
SHARDAMOTR,2025-06-30,756.0,98.0,13.0,,17.41
SHARDAMOTR,2025-09-30,787.0,100.0,13.0,,13.01
SHARDAMOTR,2025-12-31,882.0,106.0,12.0,,14.17
SHARDUL,2022-12-31,5.0,4.0,84.0,,0.43
SHARDUL,2023-03-31,-4.0,-6.0,,,-0.54
SHARDUL,2023-06-30,30.0,29.0,96.0,,2.63
SHARDUL,2023-09-30,30.0,27.0,91.0,,2.03
SHARDUL,2023-12-31,59.0,57.0,97.0,,4.68
SHARDUL,2024-03-31,54.0,49.0,92.0,,1.84
SHARDUL,2024-06-30,140.0,137.0,98.0,,13.01
SHARDUL,2024-09-30,40.0,36.0,89.0,,3.29
SHARDUL,2024-12-31,-33.0,-38.0,,,-4.56
SHARDUL,2025-03-31,-85.0,-89.0,,,-7.97
SHARDUL,2025-06-30,94.0,89.0,95.0,,8.04
SHARDUL,2025-09-30,-39.0,-44.0,,,-4.4
SHARDUL,2025-12-31,-13.0,-17.0,,,-1.97
SHBAJRG,2022-12-31,46.16,1.46,3.16,,-4.62
SHBAJRG,2023-03-31,361.21,2.63,0.73,,15.36
SHBAJRG,2023-06-30,151.03,4.68,3.1,,13.42
SHBAJRG,2023-09-30,68.17,-0.03,-0.04,,8.18
SHBAJRG,2023-12-31,124.19,-2.2,-1.77,,8.18
SHBAJRG,2024-03-31,226.54,2.08,0.92,,16.32
SHBAJRG,2024-06-30,130.49,0.66,0.51,,7.73
SHBAJRG,2024-09-30,80.21,1.02,1.27,,8.34
SHBAJRG,2024-12-31,107.23,0.89,0.83,,7.57
SHBAJRG,2025-03-31,80.43,1.55,1.93,,12.59
SHBAJRG,2025-06-30,89.34,2.49,2.79,,9.53
SHBAJRG,2025-09-30,87.4,3.11,3.56,,11.23
SHBAJRG,2025-12-31,46.96,-2.5,-5.32,,6.86
SHEMAROO,2022-12-31,150.0,9.0,6.0,,0.32
SHEMAROO,2023-03-31,164.0,17.0,10.0,,1.78
SHEMAROO,2023-06-30,154.0,8.0,5.0,,-0.49
SHEMAROO,2023-09-30,199.0,17.0,9.0,,1.8
SHEMAROO,2023-12-31,156.0,-18.0,-11.0,,-11.01
SHEMAROO,2024-03-31,199.0,-8.0,-4.0,,-5.24
SHEMAROO,2024-06-30,154.0,-13.0,-9.0,,-6.33
SHEMAROO,2024-09-30,162.0,-26.0,-16.0,,-9.61
SHEMAROO,2024-12-31,164.0,-42.0,-26.0,,-13.32
SHEMAROO,2025-03-31,204.0,2.0,1.0,,-1.87
SHEMAROO,2025-06-30,140.0,-55.0,-40.0,,-16.77
SHEMAROO,2025-09-30,143.0,-55.0,-38.0,,-16.57
SHEMAROO,2025-12-31,161.0,-67.0,-42.0,,-20.29
SHINDL,2022-12-31,85.32,4.46,5.23,,0.46
SHINDL,2023-03-31,62.6,3.66,5.85,,0.07
SHINDL,2023-06-30,79.9,5.78,7.23,,0.46
SHINDL,2023-09-30,96.84,7.2,7.43,,0.71
SHINDL,2023-12-31,60.75,4.7,7.74,,0.23
SHINDL,2024-03-31,64.67,3.53,5.46,,0.09
SHINDL,2024-06-30,89.85,7.38,8.21,,0.77
SHINDL,2024-09-30,100.34,9.21,9.18,,0.94
SHINDL,2024-12-31,96.44,7.8,8.09,,0.67
SHINDL,2025-03-31,93.91,4.17,4.44,,0.14
SHINDL,2025-06-30,115.2,11.24,9.76,,1.38
SHINDL,2025-09-30,149.73,11.94,7.97,,1.46
SHINDL,2025-12-31,142.54,9.51,6.67,,1.21
SHIVALIK,2022-12-31,57.36,9.98,17.4,,3.27
SHIVALIK,2023-03-31,62.93,10.12,16.08,,2.28
SHIVALIK,2023-06-30,64.47,11.37,17.64,,2.8
SHIVALIK,2023-09-30,67.05,9.66,14.41,,1.21
SHIVALIK,2023-12-31,70.23,8.86,12.62,,1.97
SHIVALIK,2024-03-31,71.23,9.29,13.04,,2.21
SHIVALIK,2024-06-30,74.63,9.38,12.57,,2.26
SHIVALIK,2024-09-30,82.44,11.76,14.26,,2.58
SHIVALIK,2024-12-31,85.31,13.32,15.61,,3.39
SHIVALIK,2025-03-31,69.39,5.76,8.3,,2.62
SHIVALIK,2025-06-30,89.31,10.98,12.29,,1.02
SHIVALIK,2025-09-30,93.84,12.04,12.83,,1.94
SHIVALIK,2025-12-31,82.04,10.32,12.58,,1.71
SHIVATEX,2022-12-31,94.78,-1.69,-1.78,,-7.24
SHIVATEX,2023-03-31,97.44,-0.07,-0.07,,4.85
SHIVATEX,2023-06-30,90.16,-0.25,-0.28,,-4.55
SHIVATEX,2023-09-30,98.73,5.6,5.67,,-2.0
SHIVATEX,2023-12-31,76.14,2.5,3.28,,-5.72
SHIVATEX,2024-03-31,70.25,-0.31,-0.44,,3.96
SHIVATEX,2024-06-30,60.68,7.75,12.77,,1.05
SHIVATEX,2024-09-30,95.19,9.86,10.36,,2.14
SHIVATEX,2024-12-31,75.26,7.27,9.66,,1.37
SHIVATEX,2025-03-31,91.58,8.97,9.79,,4.76
SHIVATEX,2025-06-30,76.18,9.01,11.83,,1.9
SHIVATEX,2025-09-30,105.05,13.36,12.72,,4.49
SHIVATEX,2025-12-31,76.42,9.23,12.08,,1.26
SHK,2023-03-31,472.43,67.25,14.23,,0.17
SHK,2023-06-30,422.56,67.95,16.08,,1.96
SHK,2023-09-30,455.44,71.63,15.73,,2.12
SHK,2023-12-31,471.68,75.86,16.08,,2.33
SHK,2024-03-31,513.34,89.54,17.44,,2.45
SHK,2024-06-30,470.31,78.26,16.64,,-6.25
SHK,2024-09-30,542.5,80.12,14.77,,2.87
SHK,2024-12-31,543.21,63.65,11.72,,1.27
SHK,2025-03-31,567.38,73.43,12.94,,7.41
SHK,2025-06-30,580.63,73.01,12.57,,1.85
SHK,2025-09-30,553.89,52.39,9.46,,0.66
SHK,2025-12-31,583.8,55.34,9.48,,2.36
SHK,2026-03-31,649.94,60.03,9.24,,0.13
SHOPERSTOP,2023-03-31,924.0,155.0,17.0,,1.3
SHOPERSTOP,2023-06-30,994.0,172.0,17.0,,1.32
SHOPERSTOP,2023-09-30,1039.0,161.0,15.0,,0.25
SHOPERSTOP,2023-12-31,1238.0,217.0,18.0,,3.35
SHOPERSTOP,2024-03-31,1046.0,167.0,16.0,,2.11
SHOPERSTOP,2024-06-30,1069.0,143.0,13.0,,-2.07
SHOPERSTOP,2024-09-30,1115.0,150.0,13.0,,-1.87
SHOPERSTOP,2024-12-31,1379.0,246.0,18.0,,4.75
SHOPERSTOP,2025-03-31,1064.0,170.0,16.0,,0.18
SHOPERSTOP,2025-06-30,1161.0,172.0,15.0,,-1.43
SHOPERSTOP,2025-09-30,1257.0,170.0,14.0,,-1.83
SHOPERSTOP,2025-12-31,1416.0,218.0,15.0,,1.46
SHOPERSTOP,2026-03-31,1210.0,184.0,15.0,,-1.48
SHRADHA,2022-12-31,44.76,8.92,19.93,,1.29
SHRADHA,2023-03-31,45.14,3.82,8.46,,0.39
SHRADHA,2023-06-30,21.52,2.94,13.66,,0.31
SHRADHA,2023-09-30,30.83,4.59,14.89,,0.42
SHRADHA,2023-12-31,27.78,5.06,18.21,,0.56
SHRADHA,2024-03-31,30.32,9.16,30.21,,1.01
SHRADHA,2024-06-30,29.05,7.15,24.61,,0.62
SHRADHA,2024-09-30,12.35,1.1,8.91,,0.48
SHRADHA,2024-12-31,22.58,7.48,33.13,,0.51
SHRADHA,2025-03-31,42.61,12.79,30.02,,0.68
SHRADHA,2025-06-30,26.18,6.75,25.78,,0.47
SHRADHA,2025-09-30,18.89,4.39,23.24,,0.79
SHRADHA,2025-12-31,28.34,3.49,12.31,,0.66
SHREDIGCEM,2023-03-31,195.2,38.14,19.54,,1.68
SHREDIGCEM,2023-06-30,192.95,30.69,15.91,,1.19
SHREDIGCEM,2023-09-30,183.49,17.93,9.77,,0.5
SHREDIGCEM,2023-12-31,191.3,49.05,25.64,,2.14
SHREDIGCEM,2024-03-31,224.36,47.98,21.39,,2.15
SHREDIGCEM,2024-06-30,176.83,21.56,12.19,,0.76
SHREDIGCEM,2024-09-30,145.18,8.1,5.58,,0.03
SHREDIGCEM,2024-12-31,186.76,-0.16,-0.09,,-0.33
SHREDIGCEM,2025-03-31,216.42,27.69,12.79,,1.24
SHREDIGCEM,2025-06-30,195.95,23.78,12.14,,0.93
SHREDIGCEM,2025-09-30,161.35,19.42,12.04,,0.69
SHREDIGCEM,2025-12-31,183.34,2.44,1.33,,-0.47
SHREDIGCEM,2026-03-31,208.47,24.89,11.94,,0.54
SHREEPUSHK,2022-12-31,154.0,13.0,9.0,,1.62
SHREEPUSHK,2023-03-31,180.0,20.0,11.0,,4.05
SHREEPUSHK,2023-06-30,176.0,14.0,8.0,,2.49
SHREEPUSHK,2023-09-30,185.0,14.0,8.0,,2.67
SHREEPUSHK,2023-12-31,175.0,14.0,8.0,,2.41
SHREEPUSHK,2024-03-31,191.0,19.0,10.0,,4.14
SHREEPUSHK,2024-06-30,194.0,18.0,9.0,,4.06
SHREEPUSHK,2024-09-30,176.0,19.0,11.0,,4.12
SHREEPUSHK,2024-12-31,217.0,22.0,10.0,,4.92
SHREEPUSHK,2025-03-31,219.0,25.0,11.0,,5.11
SHREEPUSHK,2025-06-30,255.0,29.0,11.0,,6.48
SHREEPUSHK,2025-09-30,255.0,26.0,10.0,,5.63
SHREEPUSHK,2025-12-31,249.0,22.0,9.0,,5.59
SHRIKRISH,2022-12-31,6.74,1.6,23.74,,0.26
SHRIKRISH,2023-03-31,17.9,7.15,39.94,,1.72
SHRIKRISH,2023-06-30,6.52,2.45,37.58,,0.5
SHRIKRISH,2023-09-30,8.37,3.65,43.61,,0.73
SHRIKRISH,2023-12-31,3.85,0.36,9.35,,-0.11
SHRIKRISH,2024-03-31,6.7,2.95,44.03,,0.47
SHRIKRISH,2024-06-30,6.67,2.48,37.18,,0.46
SHRIKRISH,2024-09-30,3.98,0.92,23.12,,0.05
SHRIKRISH,2024-12-31,5.89,2.03,34.47,,0.35
SHRIKRISH,2025-03-31,10.36,3.56,34.36,,0.89
SHRIKRISH,2025-06-30,4.84,2.47,51.03,,0.51
SHRIKRISH,2025-09-30,4.31,1.52,35.27,,0.24
SHRIKRISH,2025-12-31,6.08,2.39,39.31,,0.47
SHRIRAMPPS,2022-12-31,175.83,0.79,0.45,,1.32
SHRIRAMPPS,2023-03-31,117.85,-7.86,-6.67,,0.9
SHRIRAMPPS,2023-06-30,135.0,31.16,23.08,,0.98
SHRIRAMPPS,2023-09-30,206.08,29.17,14.15,,1.19
SHRIRAMPPS,2023-12-31,221.21,19.27,8.71,,1.09
SHRIRAMPPS,2024-03-31,302.24,-10.17,-3.36,,1.19
SHRIRAMPPS,2024-06-30,153.96,-3.37,-2.19,,1.02
SHRIRAMPPS,2024-09-30,140.56,-1.28,-0.91,,-0.06
SHRIRAMPPS,2024-12-31,121.19,-15.25,-12.58,,0.76
SHRIRAMPPS,2025-03-31,407.73,48.81,11.97,,2.8
SHRIRAMPPS,2025-06-30,242.32,22.37,9.23,,1.21
SHRIRAMPPS,2025-09-30,205.31,-5.04,-2.45,,0.5
SHRIRAMPPS,2025-12-31,178.9,-16.99,-9.5,,-0.4
SHYAMCENT,2017-12-31,29.55,2.9,9.81,,0.16
SHYAMCENT,2018-03-31,40.87,9.79,23.95,,0.31
SHYAMCENT,2018-06-30,38.04,9.36,24.61,,0.31
SHYAMCENT,2018-09-30,28.19,1.8,6.39,,0.14
SHYAMCENT,2018-12-31,38.67,6.45,16.68,,0.25
SHYAMCENT,2019-03-31,28.43,0.11,0.39,,0.05
SHYAMCENT,2019-06-30,13.18,-2.25,-17.07,,-0.08
SHYAMCENT,2019-09-30,24.75,-2.28,-9.21,,-0.05
SHYAMCENT,2019-12-31,15.88,-0.68,-4.28,,-0.03
SHYAMCENT,2020-03-31,33.45,5.9,17.64,,0.23
SHYAMCENT,2020-06-30,17.6,3.26,18.52,,0.15
SHYAMCENT,2020-09-30,34.66,2.31,6.66,,0.12
SHYAMCENT,2020-12-31,35.63,2.73,7.66,,0.16
SICAGEN,2023-03-31,227.42,11.37,5.0,,2.82
SICAGEN,2023-06-30,166.43,8.44,5.07,,0.96
SICAGEN,2023-09-30,180.08,5.11,2.84,,0.33
SICAGEN,2023-12-31,227.7,5.22,2.29,,0.59
SICAGEN,2024-03-31,221.23,8.38,3.79,,0.78
SICAGEN,2024-06-30,232.26,9.27,3.99,,1.21
SICAGEN,2024-09-30,197.71,8.27,4.18,,1.05
SICAGEN,2024-12-31,209.92,6.88,3.28,,1.06
SICAGEN,2025-03-31,251.52,10.61,4.22,,1.0
SICAGEN,2025-06-30,204.54,9.74,4.76,,1.15
SICAGEN,2025-09-30,226.76,9.06,4.0,,1.05
SICAGEN,2025-12-31,264.27,9.27,3.51,,1.25
SICAGEN,2026-03-31,277.91,11.23,4.04,,1.13
SIGMA,2022-12-31,14.54,4.99,34.32,,0.24
SIGMA,2023-03-31,13.68,7.32,53.51,,0.4
SIGMA,2023-06-30,16.29,5.77,35.42,,0.35
SIGMA,2023-09-30,16.3,5.81,35.64,,0.26
SIGMA,2023-12-31,16.24,5.92,36.45,,0.45
SIGMA,2024-03-31,16.22,5.96,36.74,,0.52
SIGMA,2024-06-30,16.0,4.74,29.62,,0.38
SIGMA,2024-09-30,17.05,5.28,30.97,,0.4
SIGMA,2024-12-31,19.58,6.0,30.64,,0.41
SIGMA,2025-03-31,23.54,9.73,41.33,,0.66
SIGMA,2025-06-30,20.66,4.97,24.06,,0.5
SIGMA,2025-09-30,25.59,7.63,29.82,,0.65
SIGMA,2025-12-31,24.73,7.84,31.7,,0.65
SIGNPOST,2022-12-31,53.0,10.0,19.0,,
SIGNPOST,2023-03-31,163.0,34.0,21.0,,
SIGNPOST,2023-06-30,94.0,18.0,19.0,,
SIGNPOST,2023-09-30,85.0,12.0,15.0,,1.21
SIGNPOST,2023-12-31,105.0,22.0,21.0,,1.77
SIGNPOST,2024-03-31,103.0,30.0,29.0,,3.33
SIGNPOST,2024-06-30,100.0,24.0,24.0,,2.1
SIGNPOST,2024-09-30,130.0,34.0,26.0,,2.98
SIGNPOST,2024-12-31,112.0,18.0,16.0,,1.08
SIGNPOST,2025-03-31,111.0,12.0,11.0,,0.18
SIGNPOST,2025-06-30,138.0,32.0,23.0,,2.86
SIGNPOST,2025-09-30,134.0,34.0,26.0,,2.93
SIGNPOST,2025-12-31,142.0,38.0,27.0,,3.39
SIKKO,2024-06-30,15.88,2.48,15.62,,0.04
SIKKO,2024-09-30,15.32,3.04,19.84,,0.05
SIKKO,2024-12-31,11.7,2.06,17.61,,0.03
SIKKO,2025-03-31,18.85,-1.23,-6.53,,-0.02
SIKKO,2025-06-30,18.1,3.18,17.57,,0.05
SIKKO,2025-09-30,19.2,3.89,20.26,,0.07
SIKKO,2025-12-31,16.72,2.74,16.39,,0.05
SIL,2023-03-31,5.12,-4.54,-88.67,,-0.87
SIL,2023-06-30,8.77,-2.71,-30.9,,-0.43
SIL,2023-09-30,5.94,-3.23,-54.38,,-0.73
SIL,2023-12-31,5.28,-2.85,-53.98,,-0.41
SIL,2024-03-31,6.9,-2.7,-39.13,,1.55
SIL,2024-06-30,6.84,-2.36,-34.5,,-0.21
SIL,2024-09-30,4.53,-3.71,-81.9,,-0.32
SIL,2024-12-31,7.72,-1.97,-25.52,,-0.87
SIL,2025-03-31,8.84,-3.45,-39.03,,-0.69
SIL,2025-06-30,10.49,-2.65,-25.26,,-0.16
SIL,2025-09-30,6.38,-2.84,-44.51,,-1.03
SIL,2025-12-31,7.73,-4.11,-53.17,,-0.72
SIL,2026-03-31,9.72,-3.95,-40.64,,-1.12
SILGO,2024-12-31,10.15,1.34,13.2,,0.42
SILGO,2025-06-30,10.97,1.49,13.58,,0.37
SILGO,2025-09-30,11.65,2.04,17.51,,0.44
SILGO,2025-12-31,11.04,1.84,16.67,,0.4
SILINV,2023-03-31,20.09,18.4,91.59,,13.45
SILINV,2023-06-30,3.41,1.79,52.49,,1.49
SILINV,2023-09-30,20.75,18.92,91.18,,12.17
SILINV,2023-12-31,21.19,17.33,81.78,,10.53
SILINV,2024-03-31,5.61,2.22,39.57,,1.89
SILINV,2024-06-30,7.15,5.0,69.93,,3.28
SILINV,2024-09-30,24.74,21.87,88.4,,15.41
SILINV,2024-12-31,22.35,18.0,80.54,,13.03
SILINV,2025-03-31,0.58,-1.93,-332.76,,-2.54
SILINV,2025-06-30,12.57,10.09,80.27,,7.47
SILINV,2025-09-30,28.65,26.1,91.1,,18.44
SILINV,2025-12-31,27.2,24.85,91.36,,18.37
SILINV,2026-03-31,-5.64,-8.93,,,-8.59
SILLYMONKS,2022-12-31,5.56,-0.43,-7.73,,-0.15
SILLYMONKS,2023-03-31,3.21,-4.22,-131.46,,-3.74
SILLYMONKS,2023-06-30,5.89,-0.02,-0.34,,-0.13
SILLYMONKS,2023-09-30,4.95,0.22,4.44,,0.02
SILLYMONKS,2023-12-31,5.99,0.26,4.34,,0.0
SILLYMONKS,2024-03-31,5.37,0.55,10.24,,0.24
SILLYMONKS,2024-06-30,5.96,0.11,1.85,,0.0
SILLYMONKS,2024-09-30,6.78,0.18,2.65,,0.07
SILLYMONKS,2024-12-31,7.03,0.14,1.99,,0.13
SILLYMONKS,2025-03-31,6.47,0.08,1.24,,-0.01
SILLYMONKS,2025-06-30,5.88,-0.25,-4.25,,-0.37
SILLYMONKS,2025-09-30,6.48,0.3,4.63,,0.18
SILLYMONKS,2025-12-31,5.64,-0.57,-10.11,,-0.65
SILVERTUC,2023-03-31,44.0,7.0,16.0,,0.32
SILVERTUC,2023-06-30,43.0,4.0,8.0,,0.12
SILVERTUC,2023-09-30,52.0,6.0,12.0,,0.28
SILVERTUC,2023-12-31,53.0,7.0,14.0,,0.37
SILVERTUC,2024-03-31,79.0,11.0,14.0,,0.5
SILVERTUC,2024-06-30,57.0,7.0,12.0,,0.26
SILVERTUC,2024-09-30,75.0,9.0,12.0,,0.35
SILVERTUC,2024-12-31,74.0,10.0,13.0,,0.41
SILVERTUC,2025-03-31,86.0,15.0,18.0,,0.73
SILVERTUC,2025-06-30,63.0,9.0,14.0,,0.32
SILVERTUC,2025-09-30,86.0,14.0,16.0,,0.59
SILVERTUC,2025-12-31,96.0,19.0,20.0,,0.87
SILVERTUC,2026-03-31,101.0,22.0,21.0,,1.04
SIMPLEXINF,2022-12-31,420.76,3.96,0.94,,-24.02
SIMPLEXINF,2023-03-31,473.49,13.97,2.95,,-16.95
SIMPLEXINF,2023-06-30,398.87,10.83,2.72,,-26.3
SIMPLEXINF,2023-09-30,312.45,5.52,1.77,,-1.27
SIMPLEXINF,2023-12-31,316.4,8.51,2.69,,-13.8
SIMPLEXINF,2024-03-31,360.75,1.05,0.29,,28.72
SIMPLEXINF,2024-06-30,295.82,0.85,0.29,,-1.73
SIMPLEXINF,2024-09-30,268.06,3.01,1.12,,-1.89
SIMPLEXINF,2024-12-31,229.78,3.71,1.61,,-1.96
SIMPLEXINF,2025-03-31,281.94,15.12,5.36,,6.46
SIMPLEXINF,2025-06-30,242.59,7.65,3.15,,0.6
SIMPLEXINF,2025-09-30,247.99,15.96,6.44,,1.08
SIMPLEXINF,2025-12-31,247.71,10.06,4.06,,1.0
SINDHUTRAD,2022-12-31,308.0,-14.0,-4.0,,-0.06
SINDHUTRAD,2023-03-31,381.0,29.0,8.0,,0.2
SINDHUTRAD,2023-06-30,427.0,77.0,18.0,,0.19
SINDHUTRAD,2023-09-30,397.0,19.0,5.0,,0.33
SINDHUTRAD,2023-12-31,416.0,66.0,16.0,,0.6
SINDHUTRAD,2024-03-31,446.0,-26.0,-6.0,,-0.66
SINDHUTRAD,2024-06-30,554.0,140.0,25.0,,0.46
SINDHUTRAD,2024-09-30,370.0,-93.0,-25.0,,0.76
SINDHUTRAD,2024-12-31,511.0,57.0,11.0,,-0.05
SINDHUTRAD,2025-03-31,297.0,-329.0,-111.0,,-0.38
SINDHUTRAD,2025-06-30,165.0,13.0,8.0,,0.12
SINDHUTRAD,2025-09-30,124.0,-2.0,-2.0,,0.07
SINDHUTRAD,2025-12-31,119.0,3.0,2.0,,0.09
SINGERIND,2006-06-30,10.2,0.04,0.39,,
SINGERIND,2006-09-30,13.03,0.34,2.61,,
SINGERIND,2007-06-30,11.74,0.51,4.34,,
SINGERIND,2007-09-30,12.05,0.56,4.65,,
SINGERIND,2018-06-30,110.5,3.23,2.92,,0.36
SINGERIND,2018-09-30,105.34,2.02,1.92,,0.3
SINGERIND,2018-12-31,134.96,5.42,4.02,,0.62
SINGERIND,2019-03-31,132.19,4.42,3.34,,0.47
SINGERIND,2019-06-30,123.75,3.34,2.7,,0.27
SINGERIND,2019-09-30,101.65,2.31,2.27,,0.29
SINGERIND,2019-12-31,124.19,7.6,6.12,,0.76
SINGERIND,2020-03-31,101.59,1.41,1.39,,0.17
SIRCA,2023-03-31,68.0,13.0,19.0,,1.73
SIRCA,2023-06-30,73.0,17.0,24.0,,2.35
SIRCA,2023-09-30,84.0,21.0,25.0,,2.83
SIRCA,2023-12-31,72.0,14.0,19.0,,1.92
SIRCA,2024-03-31,83.0,16.0,20.0,,2.28
SIRCA,2024-06-30,79.0,14.0,18.0,,1.86
SIRCA,2024-09-30,105.0,19.0,18.0,,2.42
SIRCA,2024-12-31,89.0,15.0,17.0,,2.09
SIRCA,2025-03-31,101.0,19.0,19.0,,2.57
SIRCA,2025-06-30,114.0,23.0,20.0,,2.59
SIRCA,2025-09-30,131.0,27.0,21.0,,3.19
SIRCA,2025-12-31,113.0,23.0,20.0,,2.65
SIRCA,2026-03-31,134.0,26.0,19.0,,3.11
SIS,2023-03-31,2996.0,135.0,4.0,,6.39
SIS,2023-06-30,2977.0,139.0,5.0,,6.14
SIS,2023-09-30,3074.0,144.0,5.0,,5.17
SIS,2023-12-31,3073.0,151.0,5.0,,2.53
SIS,2024-03-31,3138.0,84.0,3.0,,-0.81
SIS,2024-06-30,3130.0,137.0,4.0,,4.46
SIS,2024-09-30,3269.0,145.0,4.0,,4.77
SIS,2024-12-31,3362.0,157.0,5.0,,7.08
SIS,2025-03-31,3428.0,165.0,5.0,,-15.47
SIS,2025-06-30,3548.0,152.0,4.0,,6.6
SIS,2025-09-30,3759.0,168.0,4.0,,5.73
SIS,2025-12-31,4185.0,189.0,5.0,,-9.81
SIS,2026-03-31,4489.0,207.0,5.0,,7.26
SIYSIL,2022-12-31,502.0,76.0,15.0,,11.07
SIYSIL,2023-03-31,695.0,121.0,17.0,,18.81
SIYSIL,2023-06-30,355.0,23.0,6.0,,2.13
SIYSIL,2023-09-30,586.0,88.0,15.0,,13.08
SIYSIL,2023-12-31,503.0,69.0,14.0,,9.79
SIYSIL,2024-03-31,648.0,106.0,16.0,,15.21
SIYSIL,2024-06-30,307.0,10.0,3.0,,2.53
SIYSIL,2024-09-30,608.0,89.0,15.0,,15.03
SIYSIL,2024-12-31,571.0,66.0,12.0,,10.0
SIYSIL,2025-03-31,736.0,111.0,15.0,,15.88
SIYSIL,2025-06-30,389.0,21.0,5.0,,1.02
SIYSIL,2025-09-30,706.0,107.0,15.0,,19.11
SIYSIL,2025-12-31,624.0,68.0,11.0,,9.21
SJS,2023-03-31,107.0,24.0,23.0,,5.05
SJS,2023-06-30,117.0,28.0,24.0,,5.8
SJS,2023-09-30,163.0,36.0,22.0,,6.22
SJS,2023-12-31,161.0,40.0,25.0,,6.69
SJS,2024-03-31,187.0,48.0,25.0,,8.6
SJS,2024-06-30,189.0,49.0,26.0,,8.97
SJS,2024-09-30,193.0,50.0,26.0,,9.34
SJS,2024-12-31,179.0,45.0,25.0,,8.8
SJS,2025-03-31,201.0,51.0,25.0,,10.67
SJS,2025-06-30,210.0,56.0,27.0,,11.03
SJS,2025-09-30,242.0,68.0,28.0,,13.71
SJS,2025-12-31,244.0,71.0,29.0,,13.96
SJS,2026-03-31,260.0,75.0,29.0,,15.15
SKMEGGPROD,2022-12-31,182.0,46.0,25.0,,5.16
SKMEGGPROD,2023-03-31,187.0,43.0,23.0,,5.64
SKMEGGPROD,2023-06-30,210.0,50.0,24.0,,6.69
SKMEGGPROD,2023-09-30,176.0,41.0,24.0,,5.39
SKMEGGPROD,2023-12-31,153.0,20.0,13.0,,2.22
SKMEGGPROD,2024-03-31,162.0,11.0,6.0,,1.91
SKMEGGPROD,2024-06-30,118.0,17.0,14.0,,2.29
SKMEGGPROD,2024-09-30,127.0,14.0,11.0,,1.64
SKMEGGPROD,2024-12-31,135.0,14.0,10.0,,1.43
SKMEGGPROD,2025-03-31,117.0,12.0,11.0,,1.2
SKMEGGPROD,2025-06-30,176.0,25.0,14.0,,3.09
SKMEGGPROD,2025-09-30,202.0,37.0,19.0,,4.7
SKMEGGPROD,2025-12-31,204.0,43.0,21.0,,5.7
SMARTLINK,2023-03-31,49.98,1.5,3.0,,1.73
SMARTLINK,2023-06-30,38.42,-0.28,-0.73,,-1.24
SMARTLINK,2023-09-30,51.82,2.64,5.09,,0.83
SMARTLINK,2023-12-31,37.59,-3.01,-8.01,,-1.21
SMARTLINK,2024-03-31,75.97,8.89,11.7,,8.7
SMARTLINK,2024-06-30,40.08,-1.57,-3.92,,-0.44
SMARTLINK,2024-09-30,55.29,-0.92,-1.66,,0.67
SMARTLINK,2024-12-31,53.73,0.59,1.1,,2.55
SMARTLINK,2025-03-31,65.43,0.58,0.89,,3.85
SMARTLINK,2025-06-30,37.02,0.58,1.57,,2.19
SMARTLINK,2025-09-30,70.27,1.57,2.23,,1.86
SMARTLINK,2025-12-31,62.7,1.1,1.75,,2.25
SMARTLINK,2026-03-31,99.35,8.68,8.74,,6.89
SMCGLOBAL,2023-03-31,304.0,63.0,21.0,,1.03
SMCGLOBAL,2023-06-30,311.0,79.0,25.0,,1.43
SMCGLOBAL,2023-09-30,389.0,94.0,24.0,,1.89
SMCGLOBAL,2023-12-31,428.0,113.0,26.0,,2.47
SMCGLOBAL,2024-03-31,509.0,139.0,27.0,,3.15
SMCGLOBAL,2024-06-30,448.0,126.0,28.0,,2.53
SMCGLOBAL,2024-09-30,451.0,119.0,26.0,,2.16
